,Layer1,Layer2,Layer3,Layer4,Layer5,Layer6,Layer7,Layer8,Layer9,Layer10,Layer11,Layer12,Layer13,Layer14,Layer15,Layer16,Layer17,Layer18,Layer19,Layer20,Layer21,Layer22,Layer23,Layer24,Layer25,Layer26,Layer27,Layer28,Layer29,Layer30,Layer31,Layer32,Layer33,Layer34,Layer35,Layer36,Layer37,Layer38,Layer39,Layer40,Beam Energy,Particle
214,5.77843,4.16436,4.03063,1.16701,1.09109,0.928108,0.738806,0.943963,2.7536,1.12705,1.08478,3.99605,3.8778,3.71861,1.49698,1.19744,7.18309,2.64399,0.641922,1.33384,0.795144,1.2931,0.829617,0.969286,4.18226,1.16857,3.10827,1.96654,4.44761,21.5699,13.0385,102.216,218.453,348.022,608.154,437.655,276.691,137.857,129.064,70.2198,H,pion
215,13.7614,2.02166,3.31302,2.17491,1.14383,0.0,2.36813,1.16954,9.48614,5.17381,13.6354,10.9714,11.0252,8.28562,5.12344,15.6895,21.4897,7.63639,6.08817,2.47351,21.6769,1.632,5.78511,3.91745,4.86783,5.15771,36.8487,107.144,354.629,365.565,242.64,133.705,81.9667,95.2322,58.5338,81.2347,36.9947,8.69815,6.21706,2.29463,H,pion
216,32.3162,3.81331,2.30368,2.34156,0.815264,0.928073,4.58192,0.92328,1.08172,2.61366,1.29695,1.80474,0.878851,1.05557,0.968735,0.729847,0.910847,3.8487,4.7685,4.66768,9.94898,4.29516,6.44918,0.595101,3.39601,0.925239,5.96098,6.32014,440.248,107.048,156.437,182.176,329.498,165.006,550.44,481.401,193.11,52.2967,41.4503,139.149,H,pion
217,233.811,2.17417,1.11755,0.937964,1.0211,1.75806,9.57012,1.00932,1.34362,0.657648,2.1905,4.98889,0.774624,1.63338,21.4044,59.0949,245.629,492.613,405.565,366.548,434.047,433.199,454.699,387.13,1137.56,363.598,472.446,373.042,324.233,262.741,135.998,186.953,113.553,130.246,130.97,99.4738,137.562,41.8764,20.3103,5.01267,H,pion
218,132.967,4.34234,8.44112,6.38293,7.65995,2.58826,3.9699,2.81019,3.19929,2.98326,5.21761,23.7752,74.257,78.7939,94.6766,191.141,138.138,259.222,172.445,98.53,72.6795,53.033,70.3463,76.9179,81.2157,76.3197,130.684,97.6037,67.5965,135.182,60.0977,123.616,86.024,111.024,45.8389,154.496,123.962,19.0801,108.902,105.331,H,pion
219,6.42684,9.71194,21.6738,58.2483,29.7459,29.1562,27.9521,37.4286,25.4698,23.3365,20.5728,12.3183,9.83298,7.99033,2.36171,13.474,7.44961,3.86263,0.991116,1.68363,2.60887,1.16822,2.49291,1.14956,0.780299,2.26904,2.66451,3.2203,7.31045,11.2535,340.756,931.779,943.346,652.047,268.665,113.016,58.1175,6.2207,1.24697,1.01546,H,pion
220,46.9047,2.31782,1.62849,2.57032,1.65079,0.987267,1.4107,2.33489,1.44853,1.28493,0.812163,1.00375,0.984393,1.01526,2.8636,0.696771,1.21347,1.08071,468.006,128.625,121.098,385.654,241.763,363.081,472.206,345.16,366.479,313.618,157.513,188.645,293.66,270.591,297.04,152.763,198.966,184.787,86.2636,8.92615,24.0145,39.8591,H,pion
221,91.6477,2.24809,4.86485,4.37848,4.68124,33.6512,114.632,293.275,693.21,769.631,1076.26,1218.04,1500.42,1295.52,1566.06,1373.92,1400.21,1101.32,1052.31,744.429,654.128,555.396,393.847,351.942,284.687,278.416,233.863,157.082,79.188,94.3615,119.791,104.613,112.854,63.8848,17.0565,30.9707,12.3005,1.81353,10.5674,1.55785,H,pion
222,145.972,2.52376,1.0377,7.12148,20.0375,19.7843,57.1269,85.9954,122.618,173.785,175.988,267.318,534.829,490.035,620.806,398.546,418.358,450.578,486.123,290.999,236.775,200.208,231.084,227.282,252.197,223.16,290.71,229.859,182.109,124.172,209.421,70.7729,236.348,277.318,53.1808,41.0227,49.1811,15.7016,14.302,22.135,H,pion
223,325.093,9.97001,59.6932,43.286,118.87,267.03,326.639,350.93,436.684,509.769,495.424,471.737,576.994,487.139,474.744,388.596,443.519,319.789,390.84,220.583,178.783,221.353,139.932,116.505,114.121,81.6461,145.159,85.6299,160.633,347.163,311.479,245.412,128.328,57.6489,56.8317,330.109,72.3049,30.6137,34.6848,59.6576,H,pion
224,179.539,169.956,381.011,505.84,780.396,679.28,754.112,781.293,982.766,733.422,696.77,565.196,478.115,418.962,419.566,286.669,395.362,332.743,274.543,183.064,143.6,107.1,95.3002,72.0921,66.7947,102.909,220.726,104.838,160.055,62.6828,38.0123,35.3675,35.7576,19.6304,17.746,46.4805,112.958,133.448,60.9677,126.805,H,pion
225,263.654,1.03578,3.10463,0.882448,1.72767,3.12226,0.753102,2.62228,1.10065,3.61684,1.7883,1.44482,1.35229,2.05028,1.34531,0.0,1.14673,4.6594,14.5885,0.920231,1.01728,0.815672,1.70659,0.957936,2.5223,2.53432,5.54754,4.69738,0.792863,3.30355,1.53938,6.62811,13.5403,7.87522,10.9898,117.576,14.3772,5.15754,79.6032,349.304,H,pion
226,266.783,2.80871,1.2287,2.14979,1.09898,5.66003,0.811191,0.672026,1.31303,1.21314,1.24446,1.88329,9.41206,1.6395,5.22501,0.92925,1.22082,3.0942,6.89511,0.708228,1.59774,1.06463,3.36203,1.17171,1.07849,1.20168,3.61169,7.94465,10.3344,21.1266,499.488,954.573,1031.64,754.835,296.764,273.932,76.685,10.4435,0.900042,1.88722,H,pion
227,336.657,2.19695,0.972966,2.66996,1.45334,0.949813,0.796121,1.64628,1.12262,2.46787,1.23784,1.5418,7.14676,1.02302,1.38136,1.14642,1.82783,1.31337,16.4477,0.736496,0.917461,11.4105,10.6887,22.4894,40.2195,41.6309,269.246,156.324,219.229,91.4775,153.5,306.909,415.297,309.058,245.635,274.804,208.976,124.444,230.713,249.477,H,pion
228,254.742,1.07599,1.03321,1.11565,2.05145,0.961991,0.0,0.775813,1.2923,0.908208,1.23535,0.79108,1.07171,0.705551,6.95896,0.98809,1.53129,1.16721,19.0758,1.36973,1.27205,2.98277,3.11364,6.43651,4.18717,2.10018,5.59506,1.93823,168.248,415.339,720.943,398.365,331.159,193.203,205.863,211.374,142.503,86.5698,86.2648,70.8484,H,pion
229,357.277,74.2334,96.5664,212.813,214.058,232.905,382.691,290.956,271.215,282.56,304.034,258.245,442.156,146.254,159.957,97.9499,555.956,111.43,147.414,218.475,577.989,213.911,135.59,286.612,343.963,422.266,408.05,388.485,386.355,323.661,207.121,278.242,264.222,285.181,65.3157,50.4842,46.813,0.786365,140.142,0.0,H,pion
230,0.928442,1.41157,1.17831,1.16487,1.86375,1.14939,0.723056,2.25224,1.00838,0.939858,1.07318,51.1298,62.018,74.4344,132.17,160.484,211.803,239.298,411.933,312.757,389.43,221.318,228.963,194.086,199.513,133.468,123.857,85.0397,72.6714,37.0244,39.6875,22.1643,241.153,84.2064,602.095,482.213,300.486,131.153,36.6219,124.317,H,pion
231,29.6796,1.80133,3.87136,3.21734,1.63143,1.19365,0.870188,0.95858,0.926559,1.06944,1.06743,1.17241,1.03486,2.38796,0.88855,1.89503,0.853773,1.37781,1.46922,0.988696,1.62691,1.15863,1.11604,1.47723,1.7579,1.1435,3.98524,4.35978,7.56979,89.6882,425.501,738.119,792.489,598.218,336.818,173.997,58.8662,34.0842,38.9034,14.2476,H,pion
232,266.361,3.06535,2.29477,4.55722,1.02638,9.7526,4.27899,111.581,132.655,113.245,222.8,465.523,829.421,891.592,1022.35,1113.96,1029.92,999.632,917.26,750.989,634.389,443.136,349.988,266.639,242.99,255.091,223.88,174.641,259.448,240.974,123.282,173.385,191.94,234.319,213.534,135.264,56.8471,0.945038,0.0,0.0,H,pion
233,18.8523,3.66058,94.3907,30.1485,54.8928,77.9556,117.372,432.266,228.251,162.648,122.858,594.485,202.247,259.651,312.573,418.547,519.25,546.556,414.234,471.108,420.974,401.434,224.537,166.49,173.02,175.867,111.633,118.463,357.747,276.978,244.641,116.993,344.558,170.236,114.524,97.9018,35.9234,10.6183,4.22776,4.16635,H,pion
234,64.9507,2.47299,1.22793,3.3333,1.2284,1.20026,1.05029,1.40783,1.16307,3.47739,10.5396,80.8208,127.086,154.927,131.176,120.937,178.522,301.923,168.231,265.63,642.842,338.101,416.137,335.724,486.164,393.301,411.546,475.75,244.736,310.566,468.328,360.612,206.053,78.6809,66.5233,20.8483,25.0125,7.1912,54.4325,1.67011,H,pion
235,115.728,2.05671,1.1876,1.58241,20.8232,7.2064,2.6117,1.90402,2.12587,13.0938,1.19221,2.64309,2.4039,1.13988,1.08527,1.31577,1.12726,0.939595,1.66314,2.00928,3.72319,19.5511,12.8506,232.028,173.934,630.289,602.624,545.036,758.383,467.015,306.007,188.231,148.635,160.935,87.6933,312.952,119.947,36.8504,2.77203,12.7041,H,pion
236,331.981,2.36351,1.16255,2.85331,2.27745,1.25764,0.816784,4.36781,7.60124,1.03576,1.6607,1.64462,1.74691,15.2324,8.51916,16.8063,18.7099,16.0275,8.83168,13.5142,7.50848,3.89678,10.2943,2.37132,15.4897,43.7071,135.949,158.174,473.157,735.041,644.825,470.711,178.883,96.4459,70.4633,254.072,8.9567,12.0049,38.2727,84.5585,H,pion
237,164.711,2.2141,0.925714,3.07825,0.804804,2.4165,0.835347,66.4056,738.97,114.434,214.99,409.522,343.978,463.084,760.244,613.665,1058.64,802.495,1069.95,813.585,869.604,725.276,679.663,720.413,648.296,622.09,634.736,442.868,393.056,123.864,65.626,42.7644,105.545,156.566,40.6734,9.51855,10.2437,1.15214,0.0,0.452067,H,pion
238,40.0314,17.3532,14.8368,7.18962,30.6529,150.199,246.402,594.845,568.189,877.222,1009.35,1246.17,1358.3,1127.71,1129.95,804.844,901.847,644.62,612.618,440.583,361.314,284.812,384.967,202.614,234.699,321.124,190.547,98.145,104.43,37.255,70.7777,93.0863,90.0809,97.2566,25.1668,106.261,14.6671,2.47723,1.55814,3.04673,H,pion
239,567.351,432.523,644.443,929.826,1170.77,1282.06,1202.09,1373.94,1192.57,1056.76,863.326,507.581,513.619,341.446,358.227,274.443,200.132,171.506,199.526,143.146,247.705,105.436,73.1383,45.2403,36.8792,38.4029,15.1065,19.172,100.136,92.3482,19.1988,25.0557,21.495,8.83024,12.0328,9.9023,28.0925,1.12728,2.8574,2.25987,H,pion
240,1.72735,1.86862,0.960398,0.997654,0.7938,3.53719,2.15602,6.10097,6.74194,3.76498,4.04489,25.7759,72.0742,87.307,71.5884,98.0549,214.886,248.058,365.043,381.286,289.405,205.48,272.779,152.727,112.288,116.305,83.4021,67.7489,119.075,75.0676,331.984,689.054,770.05,546.132,274.341,127.033,130.427,23.3938,8.78437,197.829,H,pion
241,30.0588,2.44468,1.31258,4.5087,3.14593,8.30334,17.9358,77.9527,121.316,130.252,211.322,401.067,633.339,737.142,953.248,866.209,1032.21,704.546,817.895,682.715,656.883,378.925,339.555,238.935,378.364,195.248,175.029,149.62,146.715,124.935,269.174,87.9433,107.589,33.839,46.3518,62.2302,86.1275,40.1038,1.10073,1.01498,H,pion
242,135.154,0.913052,1.10767,1.57159,1.4863,2.33697,0.0,1.42289,2.2814,1.40029,1.02635,1.3658,1.28006,0.896973,1.10838,1.23529,0.804196,1.49749,13.7386,1.18629,1.86052,1.15632,2.55506,0.828614,2.06408,2.07146,4.70744,1.27828,3.80882,79.9443,535.71,770.758,893.963,597.113,152.823,164.626,162.138,95.7004,42.5543,20.0831,H,pion
243,132.387,1.23032,1.53526,0.996722,1.34485,1.66611,2.70763,1.57376,0.74883,1.29004,1.03342,1.32736,0.739676,6.41715,0.0,1.131,1.59451,0.829963,14.3213,2.07599,2.58496,0.0,3.5355,0.709862,2.923,1.98285,8.23295,1.68797,2.65917,2.76205,3.19264,5.71586,17.7754,8.5846,12.5651,135.418,9.49706,3.30062,31.7567,411.785,H,pion
244,143.156,18.5527,63.344,165.161,383.988,749.578,964.033,1493.32,2159.26,1596.69,2135.4,1868.11,1976.1,1371.03,1238.89,1065.45,759.315,534.216,434.429,383.421,251.678,223.195,141.559,114.418,202.951,116.756,75.457,47.1534,44.7691,13.473,161.439,91.2575,108.486,32.8091,13.5884,153.158,25.0357,0.897429,0.0,0.0,H,pion
245,230.823,3.95952,1.00393,1.82163,1.10793,4.46559,2.50543,1.25491,0.862032,1.60967,0.95447,1.62607,3.4035,0.877601,2.61612,0.993392,1.27164,1.13019,1.16813,1.07399,1.11051,0.985624,0.778442,1.36645,0.985797,1.89711,5.43426,4.21788,8.78908,245.043,620.447,671.296,374.526,314.792,184.87,127.321,109.383,86.2127,29.4203,15.8462,H,pion
246,422.204,268.174,388.329,603.913,799.937,852.154,837.724,763.756,846.079,540.812,734.225,451.325,553.969,343.966,303.544,338.373,295.861,168.991,183.375,187.948,192.071,103.342,154.732,59.5778,85.2112,44.5246,72.3553,148.182,642.036,173.5,149.314,169.172,125.922,107.662,108.098,185.306,125.249,12.5183,3.43508,0.321944,H,pion
247,234.884,1.10553,0.858992,1.0203,1.20279,1.01531,0.737794,1.18429,0.693069,1.09552,9.84263,1.07371,1.41328,2.1158,1.63377,0.838831,1.79032,1.00644,14.2602,1.7924,1.45664,1.36264,1.3738,0.929464,2.22221,1.88104,4.13769,6.38094,3.81402,3.65824,16.201,354.224,842.701,697.115,218.539,114.273,92.1048,45.9128,28.0605,7.1224,H,pion
248,310.815,220.84,177.602,91.4013,218.219,351.741,390.326,565.069,732.422,602.138,795.947,614.769,464.473,456.401,311.807,251.217,186.776,270.63,232.933,108.671,99.654,205.158,96.4432,76.0976,136.321,162.849,196.547,145.761,128.035,160.682,354.367,209.976,126.01,67.8393,69.0219,211.316,8.5097,0.875153,0.0,0.0,H,pion
249,156.575,3.67528,2.85286,0.989452,0.947108,1.67662,0.873943,1.10693,1.53225,3.78895,1.10424,0.96344,0.883258,0.624929,0.959531,1.12167,0.841384,2.41286,1.03566,0.876043,1.93888,0.950631,1.37508,1.85969,2.3065,1.014,3.86058,3.21278,2.1252,4.58862,69.2902,1.28891,7.14256,5.06734,11.5155,43.2331,6.15888,3.11163,0.995431,1.04255,H,pion
250,222.57,73.522,290.101,138.554,247.122,293.826,194.448,239.39,305.697,292.313,360.175,214.163,254.087,174.116,126.277,157.003,202.253,215.197,341.934,325.962,364.934,374.232,309.86,264.186,230.486,219.027,224.367,197.852,151.072,70.0965,151.788,93.6669,100.977,86.8551,108.363,123.308,142.241,268.167,154.84,60.7644,H,pion
251,303.184,3.35073,1.44967,2.27875,0.860396,0.953328,0.860544,1.61697,1.18288,5.85021,1.00552,1.4359,1.29303,0.810915,1.18605,0.836329,1.44502,0.906108,0.943366,1.32775,2.13461,30.6832,115.417,840.428,165.28,189.826,348.722,423.89,410.922,472.125,385.16,510.466,455.877,303.347,179.613,292.863,97.1033,14.3715,35.6271,12.0439,H,pion
252,268.748,1.2171,1.34523,1.03772,0.826447,0.775076,1.10802,5.34102,605.424,307.547,348.248,539.672,1101.89,1210.85,1543.24,1329.62,1555.06,1274.35,1355.69,904.275,879.814,832.807,455.683,376.955,381.679,263.821,269.644,363.842,237.773,94.3891,86.1669,20.1468,32.5799,36.6828,22.0796,51.5589,5.97366,2.66811,0.0,0.0,H,pion
253,3.16374,1.37093,5.63318,3.34556,4.54036,4.38464,0.880586,1.73756,3.94205,1.45027,1.64376,3.63585,1.5712,1.12662,0.90174,3.16301,2.13263,1.16282,17.5479,0.738214,0.997225,1.32447,1.21793,0.928692,2.56807,9.83394,25.0001,4.48902,5.79734,5.39179,2.08883,7.95404,284.152,286.369,494.727,476.955,375.5,304.625,305.978,196.247,H,pion
254,342.127,5.84648,17.4105,13.3667,24.0381,13.685,20.794,12.0409,8.69665,6.96153,17.4846,14.615,17.6571,44.689,132.301,155.129,216.453,250.319,454.77,520.837,565.051,575.669,600.197,523.239,602.705,623.29,377.199,284.431,236.161,456.336,328.191,277.54,392.95,334.461,47.8799,30.8033,37.8679,3.48031,0.0,0.735938,H,pion
255,334.702,98.9042,202.726,360.136,455.441,424.471,647.92,617.377,823.99,551.205,597.688,419.21,449.396,318.601,372.262,267.396,226.023,186.239,274.794,58.083,55.4299,46.9593,31.3389,66.5771,32.608,31.7881,25.1985,31.9555,318.751,172.676,212.963,248.851,151.687,101.139,47.5247,30.7166,30.2736,11.8902,10.3583,13.3863,H,pion
256,215.364,220.301,349.338,447.015,697.385,589.303,806.504,701.312,758.884,678.17,662.526,463.439,446.121,389.576,407.519,390.743,295.821,142.582,140.834,95.7512,208.139,134.915,217.62,308.291,243.657,282.897,355.897,193.907,290.221,109.799,89.8258,46.5751,186.256,171.446,92.8995,114.922,94.6408,27.7743,7.79829,3.47871,H,pion
257,1.40045,5.24478,0.79525,6.2816,4.62345,1.84889,5.4813,1.00343,1.88547,3.0531,1.18093,2.81042,2.38913,1.25683,0.849101,0.938481,1.46805,1.18349,0.838678,1.34765,7.60678,2.85414,2.56105,1.37272,1.10057,1.04938,2.3306,3.18051,4.53329,15.8103,149.359,572.237,768.861,608.446,398.611,427.436,395.664,207.635,61.5834,40.0956,H,pion
258,17.9245,1.51447,0.958012,1.82759,132.595,124.027,109.942,207.272,318.81,314.438,402.814,419.834,502.853,529.09,681.77,480.927,650.566,671.84,716.409,500.216,450.336,246.213,248.187,252.976,264.17,254.287,211.671,107.405,148.335,98.8441,150.348,305.141,370.092,223.036,104.315,138.483,44.5094,1.28142,0.686934,0.0,H,pion
259,1.9633,2.24426,1.89865,1.9668,0.89171,0.784948,2.73202,0.949469,1.32078,1.16579,2.70768,2.42426,1.25253,1.22058,0.856374,1.26067,1.08675,1.48817,1.28515,1.09057,0.88155,3.14029,0.890669,1.99966,3.18255,2.25869,5.25567,3.62778,6.41948,6.53461,73.6847,452.341,645.552,636.717,452.037,240.432,125.435,29.7373,4.53896,3.43494,H,pion
260,208.341,149.818,181.812,257.028,351.086,392.023,389.308,610.836,560.372,326.296,425.271,401.297,414.573,392.652,461.571,1029.9,454.8,381.459,298.585,258.634,332.912,265.729,364.881,190.458,339.152,198.073,216.997,212.983,192.437,130.47,89.5161,152.375,98.6379,61.7644,51.4975,67.8795,11.9302,1.80117,1.18731,8.60146,H,pion
261,28.1294,2.1999,4.4894,1.11752,1.54386,1.09329,1.21292,1.23486,1.83199,1.94467,1.16284,3.24374,1.16983,0.883795,1.04495,1.58746,1.02712,1.24774,1.01071,1.23452,1.06783,1.01016,2.08098,1.10238,1.2771,2.5489,4.3342,1.68867,2.60199,7.08801,8.44604,36.971,283.532,460.25,430.749,608.745,466.776,153.929,96.4415,40.6996,H,pion
262,236.469,17.2633,6.68133,12.0007,592.25,232.849,299.419,1519.18,818.697,665.278,756.927,639.299,596.349,476.329,462.193,353.606,394.013,284.461,295.266,172.828,179.029,182.47,171.337,159.004,197.98,228.202,155.606,89.3354,185.175,49.3351,180.417,137.483,152.694,122.12,230.044,138.876,225.624,9.07911,0.0,0.0,H,pion
263,288.899,2.0587,2.74998,2.49561,1.73393,1.18812,1.35634,1.31002,0.920227,1.09972,0.994314,0.788125,1.12486,1.21467,2.07491,1.12842,1.17114,1.00621,0.861624,1.20382,1.71361,0.824611,1.49788,1.32779,1.15952,1.33569,6.01482,4.12838,3.92723,3.71981,18.8538,260.716,813.514,805.497,374.1,179.289,210.501,59.2984,25.0088,10.7371,H,pion
264,208.906,2.23352,2.04272,0.820787,1.41417,1.02429,1.13396,1.83868,2.61877,2.03896,4.96415,3.51017,1.26154,0.916259,0.915405,44.5354,54.1204,90.1796,420.456,347.334,401.745,322.519,294.949,208.672,210.723,181.536,146.99,131.664,145.429,65.5905,48.2515,29.1534,65.5627,47.0185,53.5358,90.8326,22.2294,1.11378,0.0,0.662393,H,pion
265,308.621,0.953839,1.02868,1.14624,11.3532,0.956388,0.901058,1.14255,0.997081,0.673499,1.24685,0.82834,1.0496,1.92195,1.57716,0.728571,3.30557,2.76147,14.2813,43.5626,55.5845,62.1674,103.978,160.552,220.11,188.181,213.755,221.256,294.808,346.539,672.502,373.619,257.833,145.78,176.361,142.872,124.711,81.106,17.2455,7.82672,H,pion
266,175.305,199.07,351.866,345.942,548.214,452.015,422.469,316.21,366.167,242.998,267.132,189.242,148.851,194.112,272.613,119.367,182.831,190.338,101.906,108.422,141.824,63.5288,41.6407,67.1036,43.6132,13.2182,43.0253,29.6268,111.076,133.005,216.557,164.327,107.697,118.635,79.6324,69.7677,72.2037,7.44951,1.69546,1.15764,H,pion
267,1.93964,1.00022,0.668426,0.716726,0.811774,1.18669,0.853755,1.65969,0.877569,1.22661,1.04862,1.10419,0.943906,1.30221,1.04364,6.94291,0.882862,1.42009,14.7757,0.732001,42.2372,178.748,372.792,458.466,706.052,736.504,813.229,737.901,544.129,365.901,331.952,255.521,408.815,293.948,81.4189,98.852,78.8388,10.4136,7.37676,1.12995,H,pion
268,169.553,185.854,174.603,274.485,318.991,512.446,517.568,256.247,314.852,324.711,524.575,441.68,657.516,627.325,918.659,665.407,723.584,635.232,675.284,564.584,427.579,247.552,200.603,111.777,115.916,103.042,79.9047,70.6413,95.1707,32.1567,27.5386,62.5216,162.595,144.825,83.4133,77.8532,60.0398,4.50451,7.28619,13.8863,H,pion
269,85.8824,2.1967,2.09756,0.776568,4.04754,13.9661,27.1668,99.1668,136.208,205.376,349.847,400.429,705.254,819.018,1215.72,1391.98,1357.37,1220.7,1201.04,1032.89,885.308,737.541,588.214,457.4,654.178,511.674,434.815,295.879,84.3914,56.7126,69.1159,87.7007,78.5275,40.4996,36.9608,86.3788,70.891,12.1262,10.2836,7.99404,H,pion
270,116.997,2.41017,2.78797,1.30249,10.5285,4.18825,24.4174,330.324,159.864,304.402,436.832,422.171,679.074,544.528,657.732,448.391,441.021,404.071,350.726,181.976,225.822,122.093,133.217,97.4846,78.0069,52.2424,59.3617,28.9297,201.441,307.524,277.729,253.271,263.979,331.113,170.232,203.123,79.1948,27.3724,3.99,30.3015,H,pion
271,2.66315,5.72967,1.40782,2.42611,1.11392,2.71298,1.15093,7.95605,2.84565,4.73923,13.4771,12.6361,80.911,107.256,87.7142,91.783,145.552,166.863,339.31,152.899,221.036,298.551,340.326,309.202,359.221,309.941,212.991,160.754,263.106,313.754,183.873,206.083,147.834,97.7561,264.315,284.891,250.448,73.6411,97.9463,54.5744,H,pion
272,119.018,143.894,425.474,562.284,918.669,1101.6,1149.53,1478.02,1488.61,1478.72,1525.41,1155.76,1608.1,1124.12,1085.58,528.909,499.155,353.669,360.261,224.909,195.859,136.865,130.732,91.1341,74.5634,204.909,92.337,36.4355,69.8932,48.6072,43.5715,62.0303,47.1212,24.7883,23.5619,114.013,4.78616,1.67623,0.0,0.0,H,pion
273,377.057,57.1308,104.861,146.437,479.447,491.277,488.063,759.561,1211.62,1059.07,1419.61,1341.28,1759.79,1196.2,1161.48,1023.4,788.393,625.909,827.662,563.142,446.133,399.183,329.0,200.799,116.951,99.9757,140.196,60.8616,85.3035,82.4352,94.2619,140.251,204.123,39.7147,15.6122,33.0544,8.11364,0.93008,0.0,1.72834,H,pion
274,2.67694,3.47738,1.80485,1.29135,3.01186,1.06525,0.782988,4.24813,1.54107,3.13547,1.93836,3.05006,1.12933,1.02022,1.49189,0.79051,0.878419,0.956261,0.811055,1.81748,3.27633,0.929016,2.38161,3.2874,1.44916,5.72914,6.09295,3.79323,7.24571,6.93287,1.20488,7.60273,8.28689,64.7304,201.261,199.83,383.696,204.051,267.978,216.161,H,pion
275,116.701,204.715,478.188,605.478,999.699,1070.73,1138.61,1010.09,1464.67,1252.84,1475.62,1243.18,1085.53,937.175,864.233,539.764,493.354,312.407,338.642,132.121,136.793,86.2312,79.0835,59.0,78.6355,37.1295,45.1621,43.1699,54.8073,51.0755,78.9769,67.9462,122.746,361.46,191.405,131.618,28.8186,6.876,1.08967,0.0,H,pion
276,457.776,226.003,404.918,376.961,532.99,464.635,629.137,604.859,807.445,508.256,633.663,537.996,326.999,292.775,334.723,210.596,236.43,169.491,159.709,63.5863,51.041,41.6424,66.6496,62.0492,125.082,101.077,113.859,76.076,87.0061,237.883,374.935,153.355,141.939,70.7789,42.6822,27.9835,83.2883,17.7635,5.12277,5.33415,H,pion
277,318.684,1.61369,4.02274,0.755657,0.897485,1.00405,0.86363,1.07574,0.859177,1.02189,1.31736,1.11996,1.31888,1.02611,1.07752,0.817272,1.26149,0.93073,0.786522,0.877295,2.03991,0.892783,1.06263,1.16997,2.09157,12.7185,21.3938,31.9162,16.2889,402.169,489.643,523.046,425.459,320.39,130.531,87.6055,98.6727,20.0863,6.82813,10.4181,H,pion
278,2.15316,1.98251,2.02521,1.9747,4.56041,114.816,79.8932,209.778,423.176,675.075,1027.14,1248.19,1456.1,1243.52,1541.89,1124.24,931.168,693.414,596.41,479.268,332.284,214.634,244.734,164.682,177.734,220.95,152.165,75.4313,1043.41,46.2053,107.068,25.6714,272.973,195.565,90.4408,169.067,46.6282,51.8141,54.7676,18.7136,H,pion
279,38.3681,16.9647,37.7771,26.0173,32.0376,9.1866,19.6925,21.6674,20.8764,22.4799,49.4484,41.2339,20.1208,17.2128,21.5378,74.8059,98.0187,87.28,79.2996,148.678,111.883,129.167,279.535,365.6,473.114,589.449,983.186,654.053,862.119,491.256,294.515,130.422,67.3181,98.3755,90.4647,55.0613,116.326,19.5905,14.328,5.90906,H,pion
280,263.269,1.79851,0.9109,1.56526,1.12811,3.73488,7.75618,3.75476,0.986669,3.21316,1.36885,2.01111,11.4528,27.3282,152.226,180.668,404.028,481.703,867.294,824.545,977.71,1026.91,1099.75,1267.46,1153.41,915.451,687.575,442.473,285.505,140.023,53.6198,60.9234,31.543,14.963,19.3373,36.1274,26.842,54.4341,20.9254,13.7603,H,pion
281,213.094,0.880627,9.01082,0.867195,1.87743,0.0,0.0,2.90612,0.795015,1.18831,1.28739,5.21246,3.48139,3.38334,1.1709,1.08445,0.838461,2.46777,14.5763,1.46838,0.822593,0.788831,2.82704,2.92924,4.01932,4.05977,4.04066,3.18863,1.02417,22.447,236.397,445.044,412.37,1253.03,420.297,311.322,206.686,129.497,57.7675,74.51,H,pion
282,17.0093,2.04114,2.17932,8.71018,1.08656,2.93624,0.82114,1.0372,3.84618,1.31794,1.25443,1.10085,2.32241,1.39609,0.75367,3.36501,0.916796,1.63886,1.07123,1.1545,6.30202,0.872656,1.85909,1.19924,3.73396,2.27187,6.50702,11.6123,2.27305,2.49974,3.42228,4.61133,13.4266,9.97675,35.1016,48.743,127.989,155.638,226.996,140.257,H,pion
283,177.46,2.50927,2.10921,1.21177,1.32241,1.12586,5.42113,1.00691,2.40745,2.41573,4.61663,3.75544,188.697,80.2399,55.6504,142.5,173.254,297.434,396.025,349.85,450.993,279.375,337.774,301.253,287.65,172.93,141.038,130.368,63.9686,33.0694,107.846,213.102,146.796,262.249,604.082,455.476,442.268,106.251,23.8449,35.0811,H,pion
284,2.718,1.4401,0.998257,1.50636,0.772098,1.26698,1.08048,1.05067,1.06214,0.998757,4.27947,11.6863,16.2138,45.454,127.725,298.095,363.489,570.888,777.224,671.693,615.711,584.462,725.485,468.547,598.232,390.009,329.037,222.902,118.017,128.7,56.3022,138.095,201.645,301.454,265.743,100.385,102.131,10.1333,16.6176,13.7511,H,pion
285,27.6856,0.0,1.9298,1.36292,1.86973,1.04228,1.15162,1.57677,1.17399,1.52966,1.13562,1.04046,1.57843,0.923444,1.63072,1.62972,0.863563,1.60283,4.01666,7.96835,4.27497,2.6864,2.94421,2.14686,126.462,146.999,289.138,206.265,1092.09,629.352,500.746,307.15,756.991,226.691,117.44,637.128,223.406,79.8914,30.2604,27.588,H,pion
